order_line_id,order_id,order_date,customer_id,customer_segment,product_id,product_name,category,region,sales_channel,quantity,unit_price,unit_cost,discount_amount,revenue,cost,campaign,marketing_spend
LINE-0001274,ORD-000820,2024-06-12,CUST-0507,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Retail Pop-up,1,88.00,42.00,8.80,79.20,42.00,Community Referral,7.56
LINE-0001275,ORD-000820,2024-06-12,CUST-0507,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Retail Pop-up,2,96.00,42.00,0.00,192.00,84.00,Community Referral,0.00
LINE-0001276,ORD-000821,2024-06-12,CUST-0376,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Web,1,58.00,27.00,2.32,55.68,27.00,Email Retention,1.44
LINE-0001277,ORD-000822,2024-06-13,CUST-1108,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,3.78
LINE-0001278,ORD-000822,2024-06-13,CUST-1108,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Web,1,68.00,30.00,2.72,65.28,30.00,Email Retention,0.00
LINE-0001279,ORD-000823,2024-06-13,CUST-0705,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Retail Pop-up,1,54.00,25.00,1.08,52.92,25.00,Local Event,4.10
LINE-0001280,ORD-000824,2024-06-13,CUST-0282,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Marketplace,1,74.00,34.00,7.40,66.60,34.00,Marketplace Boost,76.80
LINE-0001281,ORD-000824,2024-06-13,CUST-0282,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,2,88.00,42.00,17.60,158.40,84.00,Marketplace Boost,0.00
LINE-0001282,ORD-000825,2024-06-13,CUST-0337,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,6.34
LINE-0001283,ORD-000825,2024-06-13,CUST-0337,Occasional,PROD-GFT-001,Discovery Gift Bundle,Gifting,West,Web,1,48.00,45.00,5.76,42.24,45.00,Email Retention,0.00
LINE-0001284,ORD-000826,2024-06-13,CUST-0374,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,82.98
LINE-0001285,ORD-000826,2024-06-13,CUST-0374,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,South,Marketplace,3,96.00,42.00,8.64,279.36,126.00,Sponsored Listings,0.00
LINE-0001286,ORD-000827,2024-06-13,CUST-0021,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,8.00
LINE-0001287,ORD-000827,2024-06-13,CUST-0021,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,2,74.00,34.00,5.92,142.08,68.00,Email Retention,0.00
LINE-0001288,ORD-000828,2024-06-14,CUST-1098,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,0.00,176.00,84.00,Organic Discovery,0.00
LINE-0001289,ORD-000828,2024-06-14,CUST-1098,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,2,68.00,30.00,0.00,136.00,60.00,Organic Discovery,0.00
LINE-0001290,ORD-000829,2024-06-14,CUST-0776,New,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Web,1,96.00,42.00,4.80,91.20,42.00,Organic Discovery,0.00
LINE-0001291,ORD-000829,2024-06-14,CUST-0776,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Web,2,54.00,25.00,0.00,108.00,50.00,Organic Discovery,0.00
LINE-0001292,ORD-000830,2024-06-14,CUST-0291,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Marketplace,1,68.00,30.00,3.40,64.60,30.00,Marketplace Boost,23.19
LINE-0001293,ORD-000831,2024-06-14,CUST-0172,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Web,1,54.00,25.00,1.08,52.92,25.00,,20.31
LINE-0001294,ORD-000831,2024-06-14,CUST-0172,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,2,44.00,35.00,1.76,86.24,70.00,,0.00
LINE-0001295,ORD-000832,2024-06-14,CUST-0398,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Web,1,74.00,34.00,1.48,72.52,34.00,,33.38
LINE-0001296,ORD-000832,2024-06-14,CUST-0398,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Web,2,88.00,42.00,3.52,172.48,84.00,,0.00
LINE-0001297,ORD-000833,2024-06-14,CUST-0901,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,2,68.00,30.00,5.44,130.56,60.00,Email Retention,3.50
LINE-0001298,ORD-000834,2024-06-15,CUST-0033,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,64.33
LINE-0001299,ORD-000834,2024-06-15,CUST-0033,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,22.00,198.00,197.00,Paid Social,0.00
LINE-0001300,ORD-000834,2024-06-15,CUST-0033,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Web,2,74.00,34.00,2.96,145.04,68.00,Paid Social,0.00
LINE-0001301,ORD-000835,2024-06-15,CUST-0144,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,4.40,83.60,42.00,Organic Discovery,0.00
LINE-0001302,ORD-000835,2024-06-15,CUST-0144,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,2,68.00,30.00,0.00,136.00,60.00,Organic Discovery,0.00
LINE-0001303,ORD-000836,2024-06-15,CUST-0179,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,7.04,80.96,42.00,Sponsored Listings,14.29
LINE-0001304,ORD-000837,2024-06-15,CUST-1001,,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Marketplace,2,74.00,34.00,4.44,143.56,68.00,Sponsored Listings,46.10
LINE-0001305,ORD-000837,2024-06-15,CUST-1001,,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0001306,ORD-000837,2024-06-15,CUST-1001,,PROD-HOM-003,Everyday Candle Trio,Home,East,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,0.00
LINE-0001307,ORD-000838,2024-06-15,CUST-0070,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,2,36.00,14.00,3.60,68.40,28.00,Organic Discovery,0.00
LINE-0001308,ORD-000838,2024-06-15,CUST-0070,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001309,ORD-000839,2024-06-16,CUST-0276,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,2,88.00,42.00,5.28,170.72,84.00,Sponsored Listings,28.52
LINE-0001310,ORD-000840,2024-06-16,CUST-0526,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,Central,Web,1,74.00,34.00,0.00,74.00,34.00,Organic Discovery,0.00
LINE-0001311,ORD-000841,2024-06-16,CUST-0181,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,East,Marketplace,1,44.00,35.00,2.20,41.80,35.00,Marketplace Boost,107.81
LINE-0001312,ORD-000841,2024-06-16,CUST-0181,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,2,88.00,42.00,8.80,167.20,84.00,Marketplace Boost,0.00
LINE-0001313,ORD-000841,2024-06-16,CUST-0181,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Marketplace,1,92.00,42.00,4.60,87.40,42.00,Marketplace Boost,0.00
LINE-0001314,ORD-000842,2024-06-16,CUST-1084,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,Central,Marketplace,3,44.00,35.00,6.60,125.40,105.00,Marketplace Boost,183.65
LINE-0001315,ORD-000842,2024-06-16,CUST-1084,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Marketplace,1,68.00,30.00,3.40,64.60,30.00,Marketplace Boost,0.00
LINE-0001316,ORD-000842,2024-06-16,CUST-1084,New,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Marketplace,3,118.00,58.00,17.70,336.30,174.00,Marketplace Boost,0.00
LINE-0001317,ORD-000843,2024-06-16,CUST-0558,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Retail Pop-up,3,68.00,30.00,4.08,199.92,90.00,Local Event,30.75
LINE-0001318,ORD-000843,2024-06-16,CUST-0558,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Retail Pop-up,1,88.00,42.00,1.76,86.24,42.00,Local Event,0.00
LINE-0001319,ORD-000843,2024-06-16,CUST-0558,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,East,Retail Pop-up,1,36.00,14.00,0.72,35.28,14.00,Local Event,0.00
LINE-0001320,ORD-000843,2024-06-16,CUST-0558,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,East,Retail Pop-up,1,74.00,34.00,1.48,72.52,34.00,Local Event,0.00
LINE-0001321,ORD-000844,2024-06-16,CUST-0522,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,8.80,79.20,42.00,Organic Discovery,0.00
LINE-0001322,ORD-000845,2024-06-17,CUST-0543,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,22.56
LINE-0001323,ORD-000846,2024-06-17,CUST-1141,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,East,Retail Pop-up,1,44.00,35.00,0.00,44.00,35.00,Community Referral,1.36
LINE-0001324,ORD-000847,2024-06-17,CUST-0089,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Marketplace,1,82.00,38.00,2.46,79.54,38.00,Sponsored Listings,66.06
LINE-0001325,ORD-000847,2024-06-17,CUST-0089,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0001326,ORD-000847,2024-06-17,CUST-0089,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,0.00
LINE-0001327,ORD-000848,2024-06-17,CUST-0143,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,1,68.00,30.00,1.36,66.64,30.00,Paid Social,48.87
LINE-0001328,ORD-000848,2024-06-17,CUST-0143,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Web,2,48.00,20.00,1.92,94.08,40.00,Paid Social,0.00
LINE-0001329,ORD-000848,2024-06-17,CUST-0143,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,0.00
LINE-0001330,ORD-000849,2024-06-17,CUST-0253,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001331,ORD-000850,2024-06-17,CUST-0587,Occasional,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,South,Marketplace,1,44.00,35.00,1.32,42.68,35.00,Sponsored Listings,33.83
LINE-0001332,ORD-000850,2024-06-17,CUST-0587,Occasional,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,South,Marketplace,2,82.00,38.00,4.92,159.08,76.00,Sponsored Listings,0.00
LINE-0001333,ORD-000851,2024-06-18,CUST-0344,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,42.50
LINE-0001334,ORD-000851,2024-06-18,CUST-0344,Occasional,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,South,Marketplace,2,82.00,38.00,4.92,159.08,76.00,Sponsored Listings,0.00
LINE-0001335,ORD-000852,2024-06-18,CUST-0161,,PROD-HOM-001,Linen Throw Set,Home,East,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,5.93
LINE-0001336,ORD-000852,2024-06-18,CUST-0161,,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Retail Pop-up,1,68.00,30.00,0.00,68.00,30.00,Community Referral,0.00
LINE-0001337,ORD-000852,2024-06-18,CUST-0161,,PROD-KIT-002,Glass Meal Prep Set,Kitchen,East,Retail Pop-up,1,58.00,27.00,0.00,58.00,27.00,Community Referral,0.00
LINE-0001338,ORD-000853,2024-06-18,CUST-0500,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Marketplace,1,118.00,58.00,15.34,102.66,58.00,Sponsored Listings,28.57
LINE-0001339,ORD-000853,2024-06-18,CUST-0500,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Marketplace,1,74.00,34.00,5.92,68.08,34.00,Sponsored Listings,0.00
LINE-0001340,ORD-000854,2024-06-18,CUST-0160,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,Central,Marketplace,1,96.00,42.00,4.80,91.20,42.00,Marketplace Boost,82.97
LINE-0001341,ORD-000854,2024-06-18,CUST-0160,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Marketplace,2,82.00,38.00,8.20,155.80,76.00,Marketplace Boost,0.00
LINE-0001342,ORD-000855,2024-06-18,CUST-0180,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,4.40,83.60,42.00,Marketplace Boost,50.87
LINE-0001343,ORD-000855,2024-06-18,CUST-0180,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Marketplace,1,68.00,30.00,3.40,64.60,30.00,Marketplace Boost,0.00
LINE-0001344,ORD-000856,2024-06-19,CUST-0196,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,1,118.00,58.00,0.00,118.00,58.00,Organic Discovery,0.00
LINE-0001345,ORD-000857,2024-06-19,CUST-0569,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Web,1,54.00,25.00,0.00,54.00,25.00,Organic Discovery,0.00
LINE-0001346,ORD-000857,2024-06-19,CUST-0569,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001347,ORD-000857,2024-06-19,CUST-0569,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,1,68.00,30.00,3.40,64.60,30.00,Organic Discovery,0.00
LINE-0001348,ORD-000858,2024-06-19,CUST-0282,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,1,68.00,30.00,3.40,64.60,30.00,Organic Discovery,0.00
LINE-0001349,ORD-000859,2024-06-19,CUST-0217,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Retail Pop-up,1,54.00,25.00,1.08,52.92,25.00,Local Event,36.40
LINE-0001350,ORD-000859,2024-06-19,CUST-0217,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Retail Pop-up,2,88.00,42.00,3.52,172.48,84.00,Local Event,0.00
LINE-0001351,ORD-000859,2024-06-19,CUST-0217,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Retail Pop-up,1,220.00,197.00,15.40,204.60,197.00,Local Event,0.00
LINE-0001352,ORD-000860,2024-06-19,CUST-0818,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,4.21
LINE-0001353,ORD-000861,2024-06-20,CUST-0058,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Marketplace,1,118.00,58.00,9.44,108.56,58.00,Sponsored Listings,18.87
LINE-0001354,ORD-000862,2024-06-20,CUST-0581,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,0.72,35.28,14.00,Paid Social,5.03
LINE-0001355,ORD-000863,2024-06-20,CUST-0544,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Retail Pop-up,1,54.00,25.00,1.08,52.92,25.00,Local Event,4.09
LINE-0001356,ORD-000864,2024-06-20,CUST-0700,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Web,2,54.00,25.00,4.32,103.68,50.00,Email Retention,4.42
LINE-0001357,ORD-000864,2024-06-20,CUST-0700,New,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,2,36.00,14.00,2.88,69.12,28.00,Email Retention,0.00
LINE-0001358,ORD-000865,2024-06-20,CUST-0427,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Web,1,54.00,25.00,0.00,54.00,25.00,Organic Discovery,0.00
LINE-0001359,ORD-000866,2024-06-21,CUST-0430,,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,1,82.00,38.00,5.74,76.26,38.00,Paid Social,10.56
LINE-0001360,ORD-000867,2024-06-21,CUST-0231,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0001361,ORD-000867,2024-06-21,CUST-0231,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Web,1,62.00,31.00,0.00,62.00,31.00,Organic Discovery,0.00
LINE-0001362,ORD-000868,2024-06-21,CUST-0627,New,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,2,44.00,35.00,0.00,88.00,70.00,Organic Discovery,0.00
LINE-0001363,ORD-000869,2024-06-21,CUST-0146,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001364,ORD-000870,2024-06-21,CUST-0226,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001365,ORD-000870,2024-06-21,CUST-0226,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,2,44.00,35.00,0.00,88.00,70.00,Organic Discovery,0.00
LINE-0001366,ORD-000871,2024-06-21,CUST-0786,New,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Retail Pop-up,1,92.00,42.00,0.00,92.00,42.00,Community Referral,2.82
LINE-0001367,ORD-000872,2024-06-22,CUST-0057,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Retail Pop-up,1,36.00,14.00,0.00,36.00,14.00,Community Referral,1.08
LINE-0001368,ORD-000873,2024-06-22,CUST-0053,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,17.64
LINE-0001369,ORD-000873,2024-06-22,CUST-0053,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Marketplace,1,68.00,30.00,8.84,59.16,30.00,Sponsored Listings,0.00
LINE-0001370,ORD-000874,2024-06-22,CUST-0385,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,1,54.00,25.00,1.08,52.92,25.00,Paid Social,7.73
LINE-0001371,ORD-000875,2024-06-22,CUST-0297,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Marketplace,1,74.00,34.00,3.70,70.30,34.00,Marketplace Boost,40.54
LINE-0001372,ORD-000875,2024-06-22,CUST-0297,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Marketplace,1,54.00,25.00,5.40,48.60,25.00,Marketplace Boost,0.00
LINE-0001373,ORD-000876,2024-06-22,CUST-0152,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0001374,ORD-000877,2024-06-22,CUST-0131,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,4.49
LINE-0001375,ORD-000878,2024-06-23,CUST-0336,Occasional,PROD-WOR-002,Felt Desk Organizer,Workspace,Central,Retail Pop-up,1,48.00,20.00,0.00,48.00,20.00,Community Referral,6.74
LINE-0001376,ORD-000878,2024-06-23,CUST-0336,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,0.00
LINE-0001377,ORD-000878,2024-06-23,CUST-0336,Occasional,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Retail Pop-up,1,82.00,38.00,0.00,82.00,38.00,Community Referral,0.00
LINE-0001378,ORD-000879,2024-06-23,CUST-0340,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Retail Pop-up,1,220.00,197.00,0.00,220.00,197.00,Community Referral,6.60
LINE-0001379,ORD-000880,2024-06-23,CUST-0538,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Marketplace,3,68.00,30.00,10.20,193.80,90.00,Marketplace Boost,69.52
LINE-0001380,ORD-000881,2024-06-23,CUST-0714,,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Marketplace,1,44.00,35.00,3.52,40.48,35.00,Sponsored Listings,7.07
LINE-0001381,ORD-000882,2024-06-23,CUST-0285,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Marketplace,1,220.00,197.00,6.60,213.40,197.00,,53.77
LINE-0001382,ORD-000882,2024-06-23,CUST-0285,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Marketplace,1,68.00,30.00,2.04,65.96,30.00,,0.00
LINE-0001383,ORD-000883,2024-06-23,CUST-0037,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,3,54.00,25.00,0.00,162.00,75.00,Organic Discovery,0.00
LINE-0001384,ORD-000883,2024-06-23,CUST-0037,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001385,ORD-000884,2024-06-23,CUST-0227,,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0001386,ORD-000885,2024-06-24,CUST-0878,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Retail Pop-up,1,54.00,25.00,1.08,52.92,25.00,Local Event,4.13
LINE-0001387,ORD-000886,2024-06-24,CUST-0480,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,5.69
LINE-0001388,ORD-000887,2024-06-24,CUST-0881,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Web,2,68.00,30.00,5.44,130.56,60.00,Email Retention,3.20
LINE-0001389,ORD-000888,2024-06-24,CUST-0898,New,PROD-HOM-002,Stoneware Serving Bowl,Home,East,Web,2,62.00,31.00,2.48,121.52,62.00,Paid Social,16.03
LINE-0001390,ORD-000889,2024-06-24,CUST-0038,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,2,74.00,34.00,5.92,142.08,68.00,Email Retention,3.44
LINE-0001391,ORD-000890,2024-06-24,CUST-0189,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,4.52
LINE-0001392,ORD-000891,2024-06-25,CUST-0395,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,7.80
LINE-0001393,ORD-000892,2024-06-25,CUST-0213,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Web,1,96.00,42.00,3.84,92.16,42.00,Email Retention,2.44
LINE-0001394,ORD-000893,2024-06-25,CUST-0035,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Retail Pop-up,1,68.00,30.00,8.16,59.84,30.00,Local Event,11.34
LINE-0001395,ORD-000893,2024-06-25,CUST-0035,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Retail Pop-up,1,96.00,42.00,1.92,94.08,42.00,Local Event,0.00
LINE-0001396,ORD-000894,2024-06-25,CUST-1102,New,PROD-HOM-003,Everyday Candle Trio,Home,West,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,5.81
LINE-0001397,ORD-000895,2024-06-25,CUST-0231,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,2,44.00,35.00,0.00,88.00,70.00,Organic Discovery,0.00
LINE-0001398,ORD-000895,2024-06-25,CUST-0231,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Web,1,96.00,42.00,4.80,91.20,42.00,Organic Discovery,0.00
LINE-0001399,ORD-000896,2024-06-25,CUST-0039,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Retail Pop-up,1,220.00,197.00,4.40,215.60,197.00,Local Event,16.09
LINE-0001400,ORD-000897,2024-06-26,CUST-0839,New,PROD-WEL-003,Yoga Support Bundle,Wellness,West,Retail Pop-up,2,92.00,42.00,3.68,180.32,84.00,Local Event,22.26
LINE-0001401,ORD-000897,2024-06-26,CUST-0839,New,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Retail Pop-up,1,82.00,38.00,1.64,80.36,38.00,Local Event,0.00
LINE-0001402,ORD-000898,2024-06-26,CUST-0105,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Marketplace,1,220.00,197.00,11.00,209.00,197.00,Marketplace Boost,74.53
LINE-0001403,ORD-000899,2024-06-26,CUST-0387,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Retail Pop-up,1,220.00,197.00,4.40,215.60,197.00,Local Event,49.98
LINE-0001404,ORD-000899,2024-06-26,CUST-0387,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Retail Pop-up,2,88.00,42.00,3.52,172.48,84.00,Local Event,0.00
LINE-0001405,ORD-000899,2024-06-26,CUST-0387,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Retail Pop-up,3,92.00,42.00,5.52,270.48,126.00,Local Event,0.00
LINE-0001406,ORD-000900,2024-06-26,CUST-0543,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,52.87
LINE-0001407,ORD-000900,2024-06-26,CUST-0543,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,East,Marketplace,2,118.00,58.00,7.08,228.92,116.00,Sponsored Listings,0.00
LINE-0001408,ORD-000901,2024-06-26,CUST-0345,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,14.40
LINE-0001409,ORD-000902,2024-06-27,CUST-0555,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,46.84
LINE-0001410,ORD-000902,2024-06-27,CUST-0555,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,0.00
LINE-0001411,ORD-000902,2024-06-27,CUST-0555,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,1,54.00,25.00,1.08,52.92,25.00,Paid Social,0.00
LINE-0001412,ORD-000903,2024-06-27,CUST-0255,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,37.73
